order_item_id,order_id,product_id,quantity,unit_price,discount_pct,cost_price_at_sale
1274,663,6,1,4524.34,20.51,2423.6
1275,664,31,3,2700.0,5.18,2500.0
1276,664,27,2,2259.37,12.5,1531.14
1277,665,1,2,457.62,7.27,341.45
1278,665,16,2,2352.78,17.13,1141.59
1279,666,31,1,2700.0,0.49,2500.0
1280,666,11,1,3625.98,17.61,1795.44
1281,667,1,2,457.62,1.31,341.45
1282,667,18,3,5069.09,11.85,2768.25
1283,667,11,1,3625.98,6.57,1795.44
1284,668,14,2,3101.56,0.49,1653.99
1285,668,31,1,2700.0,11.25,2500.0
1286,669,13,3,903.79,1.61,474.77
1287,669,4,3,2911.73,16.78,1620.58
1288,670,1,1,457.62,5.85,341.45
1289,671,13,1,903.79,0.31,474.77
1290,671,12,2,1088.03,0.38,682.84
1291,672,31,1,2700.0,0.01,2500.0
1292,672,14,1,3101.56,0.43,1653.99
1293,672,1,2,457.62,2.69,341.45
1294,673,21,2,2309.06,33.51,1257.12
1295,673,31,3,2700.0,31.69,2500.0
1296,674,6,3,4524.34,7.87,2423.6
1297,675,17,3,1223.23,1.67,641.7
1298,676,23,3,3998.97,10.64,2126.28
1299,676,13,2,903.79,10.54,474.77
1300,677,1,3,457.62,5.99,341.45
1301,677,17,3,1223.23,1.82,641.7
1302,678,31,3,2700.0,5.82,2500.0
1303,679,12,2,1088.03,22.42,682.84
1304,679,31,1,2700.0,2.12,2500.0
1305,679,6,2,4524.34,0.17,2423.6
1306,680,13,3,903.79,1.0,474.77
1307,680,21,3,2309.06,2.72,1257.12
1308,680,24,3,3013.98,2.82,1731.5
1309,681,31,3,2700.0,2.19,2500.0
1310,682,1,2,457.62,29.65,341.45
1311,683,6,3,4524.34,15.26,2423.6
1312,683,12,3,1088.03,0.56,682.84
1313,683,2,1,344.87,0.65,214.37
1314,684,13,3,903.79,0.93,474.77
1315,685,27,1,2259.37,5.82,1531.14
1316,686,6,2,4524.34,31.04,2423.6
1317,686,11,1,3625.98,41.14,1795.44
1318,686,10,3,1456.11,34.67,736.49
1319,687,14,2,3101.56,21.65,1653.99
1320,687,18,1,5069.09,22.32,2768.25
1321,687,30,2,2120.42,2.77,1542.79
1322,687,12,2,1088.03,1.4,682.84
1323,688,3,2,3011.45,1.89,2079.85
1324,688,1,1,457.62,11.43,341.45
1325,688,7,1,3336.23,10.92,1975.36
1326,688,12,1,1088.03,17.43,682.84
1327,689,22,2,1824.54,10.9,1243.57
1328,689,15,3,2079.21,1.26,1257.62
1329,689,26,3,491.47,0.49,302.79
1330,689,31,2,2700.0,20.6,2500.0
1331,690,4,1,2911.73,30.26,1620.58
1332,690,23,2,3998.97,31.73,2126.28
1333,691,20,2,1292.37,0.55,671.68
1334,692,31,3,2700.0,10.01,2500.0
1335,693,14,2,3101.56,12.49,1653.99
1336,693,7,2,3336.23,0.96,1975.36
1337,693,26,2,491.47,7.46,302.79
1338,694,31,2,2700.0,0.67,2500.0
1339,694,16,2,2352.78,11.02,1141.59
1340,694,26,1,491.47,5.41,302.79
1341,695,31,2,2700.0,1.28,2500.0
1342,695,25,3,1405.94,15.1,683.23
1343,696,7,2,3336.23,38.71,1975.36
1344,696,26,1,491.47,27.74,302.79
1345,696,31,3,2700.0,31.53,2500.0
1346,697,4,2,2911.73,10.78,1620.58
1347,697,29,3,2293.25,12.34,1316.03
1348,697,24,1,3013.98,2.94,1731.5
1349,697,25,3,1405.94,0.45,683.23
1350,698,30,2,2120.42,1.39,1542.79
1351,698,31,2,2700.0,16.1,2500.0
1352,698,24,2,3013.98,11.01,1731.5
1353,699,27,1,2259.37,15.97,1531.14
1354,700,26,1,491.47,0.25,302.79
1355,700,31,3,2700.0,1.9,2500.0
1356,701,3,1,3011.45,11.12,2079.85
1357,701,31,3,2700.0,1.15,2500.0
1358,701,6,2,4524.34,6.27,2423.6
1359,702,6,2,4524.34,41.41,2423.6
1360,702,17,2,1223.23,35.46,641.7
1361,702,16,3,2352.78,38.58,1141.59
1362,702,31,1,2700.0,37.93,2500.0
1363,703,3,3,3011.45,12.73,2079.85
1364,703,18,1,5069.09,10.62,2768.25
1365,704,21,1,2309.06,28.76,1257.12
1366,704,31,2,2700.0,28.76,2500.0
1367,705,22,3,1824.54,11.43,1243.57
1368,707,6,3,4524.34,33.27,2423.6
1369,708,30,1,2120.42,1.87,1542.79
1370,708,31,2,2700.0,11.25,2500.0
1371,709,16,2,2352.78,20.4,1141.59
1372,709,8,1,4716.54,10.65,2251.56
1373,709,19,1,1579.21,2.3,1042.58
1374,709,26,3,491.47,11.06,302.79
1375,710,7,3,3336.23,11.51,1975.36
1376,710,15,2,2079.21,17.27,1257.62
1377,711,22,2,1824.54,2.05,1243.57
1378,711,31,3,2700.0,12.92,2500.0
1379,712,27,1,2259.37,11.83,1531.14
1380,712,31,3,2700.0,17.05,2500.0
1381,713,13,1,903.79,16.11,474.77
1382,713,12,2,1088.03,5.97,682.84
1383,714,16,3,2352.78,17.97,1141.59
1384,714,30,3,2120.42,2.41,1542.79
1385,714,11,1,3625.98,17.17,1795.44
1386,715,25,1,1405.94,12.87,683.23
1387,715,8,3,4716.54,22.14,2251.56
1388,715,4,2,2911.73,12.48,1620.58
1389,716,29,2,2293.25,0.31,1316.03
1390,716,8,3,4716.54,1.1,2251.56
1391,716,10,1,1456.11,15.63,736.49
1392,716,31,3,2700.0,1.37,2500.0
1393,717,29,2,2293.25,17.1,1316.03
1394,717,3,1,3011.45,1.57,2079.85
1395,718,20,3,1292.37,1.7,671.68
1396,718,29,3,2293.25,5.46,1316.03
1397,719,17,3,1223.23,28.87,641.7
1398,719,20,1,1292.37,34.93,671.68
1399,720,11,2,3625.98,1.76,1795.44
1400,721,25,1,1405.94,36.37,683.23
1401,722,18,3,5069.09,1.95,2768.25
1402,723,13,2,903.79,1.2,474.77
1403,723,31,2,2700.0,20.2,2500.0
1404,723,6,1,4524.34,16.7,2423.6
1405,724,16,1,2352.78,15.53,1141.59
1406,725,5,1,3775.0,20.91,1745.57
1407,726,7,3,3336.23,0.96,1975.36
1408,726,13,2,903.79,1.33,474.77
1409,727,28,1,5083.77,17.33,2896.91
1410,727,30,1,2120.42,7.26,1542.79
1411,728,31,3,2700.0,7.85,2500.0
1412,729,29,1,2293.25,1.46,1316.03
1413,730,31,2,2700.0,5.28,2500.0
1414,731,13,1,903.79,5.64,474.77
1415,731,21,3,2309.06,15.31,1257.12
1416,731,14,3,3101.56,0.97,1653.99
1417,732,21,3,2309.06,16.96,1257.12
1418,732,18,1,5069.09,6.42,2768.25
1419,732,20,2,1292.37,0.92,671.68
1420,733,26,2,491.47,2.29,302.79
1421,733,27,2,2259.37,2.92,1531.14
1422,734,17,2,1223.23,10.07,641.7
1423,735,14,3,3101.56,21.32,1653.99
1424,735,5,1,3775.0,0.98,1745.57
1425,735,31,1,2700.0,12.06,2500.0
1426,736,4,1,2911.73,1.92,1620.58
1427,736,24,2,3013.98,5.33,1731.5
1428,736,31,3,2700.0,0.97,2500.0
1429,737,13,3,903.79,1.31,474.77
1430,737,17,3,1223.23,22.45,641.7
1431,737,9,1,3032.25,12.87,1837.78
1432,738,30,2,2120.42,10.6,1542.79
1433,738,17,2,1223.23,0.42,641.7
1434,739,31,3,2700.0,10.05,2500.0
1435,740,22,3,1824.54,2.2,1243.57
1436,740,8,3,4716.54,2.4,2251.56
1437,740,6,3,4524.34,16.83,2423.6
1438,741,10,3,1456.11,10.22,736.49
1439,741,22,2,1824.54,22.34,1243.57
1440,742,25,1,1405.94,0.68,683.23
1441,742,17,1,1223.23,11.6,641.7
1442,742,13,3,903.79,12.68,474.77
1443,743,7,1,3336.23,34.07,1975.36
1444,744,21,1,2309.06,36.19,1257.12
1445,745,14,2,3101.56,0.41,1653.99
1446,745,29,1,2293.25,10.08,1316.03
1447,746,13,1,903.79,11.77,474.77
1448,746,31,1,2700.0,22.74,2500.0
1449,747,23,3,3998.97,11.25,2126.28
1450,748,8,2,4716.54,0.02,2251.56
1451,748,26,1,491.47,11.08,302.79
1452,749,6,3,4524.34,12.63,2423.6
1453,749,31,2,2700.0,10.14,2500.0
1454,750,9,3,3032.25,32.99,1837.78
1455,751,24,3,3013.98,12.47,1731.5
1456,751,12,3,1088.03,2.23,682.84
1457,751,8,1,4716.54,1.49,2251.56
1458,752,2,1,344.87,10.09,214.37
1459,752,10,2,1456.11,1.62,736.49
1460,753,15,1,2079.21,32.14,1257.62
1461,754,29,1,2293.25,0.93,1316.03
1462,754,17,1,1223.23,11.97,641.7
1463,755,13,1,903.79,6.54,474.77
1464,755,10,1,1456.11,2.23,736.49
1465,755,19,3,1579.21,0.75,1042.58
1466,755,20,2,1292.37,17.01,671.68
1467,756,10,3,1456.11,2.24,736.49
1468,756,4,1,2911.73,0.04,1620.58
1469,757,31,2,2700.0,10.56,2500.0
1470,757,26,2,491.47,6.36,302.79
1471,758,22,1,1824.54,6.02,1243.57
1472,759,24,2,3013.98,2.89,1731.5
1473,759,31,1,2700.0,17.49,2500.0
1474,760,6,3,4524.34,1.19,2423.6
1475,761,23,3,3998.97,35.22,2126.28
1476,762,31,1,2700.0,2.04,2500.0
1477,762,15,3,2079.21,1.62,1257.62
1478,763,26,2,491.47,12.7,302.79
1479,764,20,1,1292.37,0.75,671.68
1480,765,5,1,3775.0,10.42,1745.57
1481,765,11,1,3625.98,12.36,1795.44
1482,765,26,3,491.47,5.75,302.79
1483,766,8,3,4716.54,0.62,2251.56
1484,767,31,2,2700.0,20.31,2500.0
1485,767,29,2,2293.25,1.62,1316.03
1486,767,10,1,1456.11,12.63,736.49
1487,768,11,3,3625.98,17.28,1795.44
1488,768,7,1,3336.23,10.72,1975.36
1489,768,28,2,5083.77,1.91,2896.91
1490,769,27,3,2259.37,7.95,1531.14
1491,769,31,1,2700.0,15.73,2500.0
1492,769,28,3,5083.77,5.31,2896.91
1493,770,7,3,3336.23,1.73,1975.36
1494,770,31,1,2700.0,11.74,2500.0
1495,770,27,2,2259.37,1.04,1531.14
1496,770,30,3,2120.42,20.11,1542.79
1497,771,2,3,344.87,10.3,214.37
1498,772,23,2,3998.97,5.83,2126.28
1499,772,21,2,2309.06,7.31,1257.12
1500,773,26,2,491.47,2.53,302.79
1501,773,22,2,1824.54,22.22,1243.57
1502,773,15,2,2079.21,5.3,1257.62
1503,774,29,2,2293.25,2.88,1316.03
1504,775,19,3,1579.21,20.53,1042.58
1505,775,5,1,3775.0,0.27,1745.57
1506,776,23,2,3998.97,2.76,2126.28
1507,776,31,3,2700.0,6.84,2500.0
1508,776,21,1,2309.06,17.48,1257.12
1509,776,10,3,1456.11,5.08,736.49
1510,777,14,1,3101.56,0.89,1653.99
1511,777,31,2,2700.0,11.67,2500.0
1512,778,25,3,1405.94,7.12,683.23
1513,778,17,2,1223.23,11.09,641.7
1514,779,9,2,3032.25,7.39,1837.78
1515,780,21,1,2309.06,38.72,1257.12
1516,780,23,3,3998.97,36.94,2126.28
1517,780,15,2,2079.21,29.58,1257.62
1518,780,30,3,2120.42,32.44,1542.79
1519,781,4,2,2911.73,17.6,1620.58
1520,782,18,3,5069.09,7.84,2768.25
1521,783,9,2,3032.25,6.99,1837.78
1522,783,20,2,1292.37,6.71,671.68
1523,784,1,3,457.62,2.14,341.45
1524,784,8,1,4716.54,1.59,2251.56
1525,784,13,1,903.79,2.51,474.77
1526,784,31,2,2700.0,1.0,2500.0
1527,785,27,2,2259.37,15.42,1531.14
1528,785,7,2,3336.23,10.53,1975.36
1529,785,17,2,1223.23,0.55,641.7
1530,785,15,2,2079.21,1.02,1257.62
1531,786,4,3,2911.73,2.05,1620.58
1532,787,31,2,2700.0,30.21,2500.0
1533,789,24,3,3013.98,2.67,1731.5
1534,789,12,3,1088.03,2.44,682.84
1535,789,3,3,3011.45,2.42,2079.85
1536,789,19,1,1579.21,12.05,1042.58
1537,790,22,2,1824.54,40.79,1243.57
1538,791,22,1,1824.54,10.42,1243.57
1539,791,26,1,491.47,10.18,302.79
1540,791,31,3,2700.0,2.54,2500.0
1541,792,13,2,903.79,10.41,474.77
1542,792,19,3,1579.21,11.21,1042.58
1543,793,31,3,2700.0,16.83,2500.0
1544,793,19,3,1579.21,1.58,1042.58
1545,794,12,3,1088.03,12.22,682.84
1546,794,4,2,2911.73,10.56,1620.58
1547,795,3,1,3011.45,1.37,2079.85
1548,797,8,2,4716.54,2.71,2251.56
1549,798,26,1,491.47,0.43,302.79
1550,799,20,1,1292.37,6.23,671.68
1551,799,31,2,2700.0,10.83,2500.0
1552,800,31,2,2700.0,1.99,2500.0
1553,800,8,1,4716.54,2.71,2251.56
1554,801,31,3,2700.0,7.87,2500.0
1555,801,26,2,491.47,20.86,302.79
1556,802,13,1,903.79,22.54,474.77
1557,803,25,1,1405.94,2.29,683.23
1558,804,10,2,1456.11,1.99,736.49
1559,804,13,1,903.79,10.13,474.77
1560,805,13,3,903.79,25.96,474.77
1561,806,13,2,903.79,36.19,474.77
1562,807,19,3,1579.21,0.43,1042.58
1563,808,2,3,344.87,2.17,214.37
1564,809,1,2,457.62,1.69,341.45
1565,810,5,1,3775.0,17.81,1745.57
1566,811,16,3,2352.78,16.84,1141.59
1567,811,30,2,2120.42,1.36,1542.79
1568,811,15,1,2079.21,6.91,1257.62
1569,812,28,2,5083.77,0.13,2896.91
1570,812,15,2,2079.21,2.52,1257.62
1571,813,25,2,1405.94,11.01,683.23
1572,813,9,3,3032.25,20.62,1837.78
1573,813,13,3,903.79,7.84,474.77
1574,813,24,2,3013.98,22.59,1731.5
1575,814,31,1,2700.0,21.96,2500.0
1576,815,11,3,3625.98,12.81,1795.44
1577,816,12,2,1088.03,41.72,682.84
1578,816,10,3,1456.11,31.83,736.49
1579,816,13,1,903.79,31.99,474.77
1580,816,9,2,3032.25,30.38,1837.78
1581,817,31,1,2700.0,0.99,2500.0
1582,818,31,1,2700.0,7.52,2500.0
1583,818,21,3,2309.06,16.43,1257.12
1584,818,19,2,1579.21,2.41,1042.58
1585,819,31,3,2700.0,41.72,2500.0
1586,820,7,1,3336.23,2.64,1975.36
1587,821,24,2,3013.98,1.34,1731.5
1588,822,6,2,4524.34,0.53,2423.6
1589,822,26,1,491.47,2.98,302.79
1590,823,6,2,4524.34,15.05,2423.6
1591,823,27,1,2259.37,12.55,1531.14
1592,824,11,1,3625.98,7.1,1795.44
1593,824,28,2,5083.77,0.82,2896.91
1594,825,9,3,3032.25,2.2,1837.78
1595,825,31,2,2700.0,7.71,2500.0
1596,826,25,2,1405.94,12.41,683.23
1597,826,28,2,5083.77,10.4,2896.91
1598,826,17,3,1223.23,6.47,641.7
1599,826,29,3,2293.25,2.42,1316.03
1600,827,12,2,1088.03,0.46,682.84
1601,828,31,2,2700.0,0.47,2500.0
1602,828,30,3,2120.42,12.36,1542.79
1603,829,6,1,4524.34,32.36,2423.6
1604,830,31,2,2700.0,20.58,2500.0
1605,830,12,2,1088.03,7.19,682.84
1606,830,4,2,2911.73,1.52,1620.58
1607,831,13,3,903.79,27.11,474.77
1608,832,15,1,2079.21,11.91,1257.62
1609,832,27,3,2259.37,5.65,1531.14
1610,833,17,2,1223.23,0.19,641.7
1611,834,28,1,5083.77,15.04,2896.91
1612,835,5,3,3775.0,7.18,1745.57
1613,835,23,3,3998.97,16.11,2126.28
1614,836,11,1,3625.98,11.23,1795.44
1615,836,21,2,2309.06,17.61,1257.12
1616,836,10,1,1456.11,11.26,736.49
1617,836,31,1,2700.0,11.14,2500.0
1618,837,31,1,2700.0,28.69,2500.0
1619,838,2,2,344.87,10.47,214.37
1620,838,18,1,5069.09,6.46,2768.25
1621,839,4,2,2911.73,0.2,1620.58
1622,841,22,3,1824.54,7.05,1243.57
1623,841,8,3,4716.54,1.59,2251.56
1624,842,31,1,2700.0,1.34,2500.0
1625,842,14,2,3101.56,7.73,1653.99
1626,843,22,3,1824.54,7.71,1243.57
1627,843,15,3,2079.21,7.44,1257.62
1628,844,7,2,3336.23,1.87,1975.36
1629,845,29,2,2293.25,7.37,1316.03
1630,845,10,2,1456.11,1.42,736.49
1631,845,1,2,457.62,12.47,341.45
1632,846,13,3,903.79,7.87,474.77
1633,846,8,2,4716.54,2.21,2251.56
1634,847,1,2,457.62,5.61,341.45
1635,847,2,3,344.87,10.24,214.37
1636,847,10,2,1456.11,11.67,736.49
1637,847,21,1,2309.06,6.37,1257.12
1638,848,31,1,2700.0,0.16,2500.0
1639,848,21,3,2309.06,11.65,1257.12
1640,849,31,3,2700.0,1.93,2500.0
1641,849,3,3,3011.45,2.17,2079.85
1642,850,31,1,2700.0,33.89,2500.0
1643,851,27,2,2259.37,1.48,1531.14
1644,852,14,2,3101.56,0.35,1653.99
1645,852,17,1,1223.23,5.17,641.7
1646,852,2,1,344.87,6.44,214.37
1647,853,21,2,2309.06,10.06,1257.12
1648,854,27,3,2259.37,0.12,1531.14
1649,854,14,1,3101.56,15.02,1653.99
1650,854,24,3,3013.98,1.19,1731.5
1651,854,31,1,2700.0,5.8,2500.0
1652,855,13,2,903.79,6.18,474.77
1653,855,29,1,2293.25,16.81,1316.03
1654,856,31,1,2700.0,5.6,2500.0
1655,857,20,2,1292.37,15.16,671.68
1656,858,20,1,1292.37,7.49,671.68
1657,859,30,2,2120.42,2.76,1542.79
1658,859,19,3,1579.21,5.23,1042.58
1659,860,18,1,5069.09,6.34,2768.25
1660,861,13,2,903.79,37.61,474.77
1661,861,18,2,5069.09,36.11,2768.25
1662,862,14,1,3101.56,2.64,1653.99
1663,863,30,3,2120.42,36.81,1542.79
1664,864,10,1,1456.11,1.19,736.49
1665,864,3,2,3011.45,12.49,2079.85
1666,864,1,3,457.62,1.97,341.45
1667,865,18,1,5069.09,7.89,2768.25
1668,865,29,1,2293.25,2.62,1316.03
1669,865,28,3,5083.77,17.38,2896.91
1670,865,4,2,2911.73,10.27,1620.58
1671,866,24,3,3013.98,21.62,1731.5
1672,867,19,1,1579.21,17.03,1042.58
1673,867,28,1,5083.77,7.65,2896.91
1674,868,11,1,3625.98,11.52,1795.44
1675,868,10,3,1456.11,11.62,736.49
1676,869,26,1,491.47,39.0,302.79
1677,870,31,3,2700.0,2.22,2500.0
1678,870,22,2,1824.54,0.98,1243.57
1679,870,24,3,3013.98,11.57,1731.5
1680,871,7,1,3336.23,15.47,1975.36
1681,871,13,3,903.79,2.68,474.77
1682,871,5,3,3775.0,5.73,1745.57
1683,872,31,1,2700.0,0.05,2500.0
1684,872,14,1,3101.56,0.2,1653.99
1685,872,8,2,4716.54,11.98,2251.56
1686,873,28,3,5083.77,16.91,2896.91
1687,874,31,2,2700.0,22.31,2500.0
1688,876,31,1,2700.0,1.36,2500.0
1689,876,16,3,2352.78,15.1,1141.59
1690,876,29,1,2293.25,10.28,1316.03
1691,877,29,1,2293.25,33.54,1316.03
1692,878,4,2,2911.73,2.09,1620.58
1693,878,29,2,2293.25,0.12,1316.03
1694,879,31,1,2700.0,6.45,2500.0
1695,879,25,3,1405.94,2.32,683.23
1696,879,22,3,1824.54,15.69,1243.57
1697,880,31,3,2700.0,1.31,2500.0
1698,881,24,3,3013.98,20.32,1731.5
1699,881,18,2,5069.09,22.11,2768.25
1700,881,31,1,2700.0,7.63,2500.0
1701,882,9,1,3032.25,0.49,1837.78
1702,882,13,2,903.79,21.12,474.77
1703,882,5,3,3775.0,1.75,1745.57
1704,883,26,1,491.47,10.18,302.79
1705,884,1,2,457.62,0.96,341.45
1706,884,31,1,2700.0,6.99,2500.0
1707,885,5,1,3775.0,2.57,1745.57
1708,886,16,3,2352.78,12.52,1141.59
1709,887,3,2,3011.45,10.08,2079.85
1710,889,5,2,3775.0,35.2,1745.57
1711,889,6,3,4524.34,40.16,2423.6
1712,889,31,3,2700.0,25.68,2500.0
1713,890,22,2,1824.54,21.82,1243.57
1714,890,31,3,2700.0,16.16,2500.0
1715,890,9,2,3032.25,10.27,1837.78
1716,891,19,3,1579.21,20.68,1042.58
1717,891,21,1,2309.06,6.05,1257.12
1718,892,17,3,1223.23,12.01,641.7
1719,892,9,3,3032.25,5.57,1837.78
1720,892,21,1,2309.06,16.75,1257.12
1721,892,31,3,2700.0,6.92,2500.0
1722,893,26,2,491.47,7.8,302.79
1723,893,22,1,1824.54,6.82,1243.57
1724,894,31,1,2700.0,7.78,2500.0
1725,894,18,3,5069.09,10.6,2768.25
1726,895,31,2,2700.0,10.94,2500.0
1727,896,31,3,2700.0,5.38,2500.0
1728,897,1,1,457.62,12.93,341.45
1729,897,19,2,1579.21,5.69,1042.58
1730,897,18,3,5069.09,12.52,2768.25
1731,897,31,3,2700.0,12.29,2500.0
1732,898,31,1,2700.0,1.71,2500.0
1733,898,18,2,5069.09,0.29,2768.25
1734,898,15,1,2079.21,16.83,1257.62
1735,899,20,2,1292.37,11.34,671.68
1736,900,10,3,1456.11,12.55,736.49
1737,900,2,3,344.87,5.62,214.37
1738,900,28,3,5083.77,10.97,2896.91
1739,900,25,2,1405.94,6.12,683.23
1740,901,26,1,491.47,5.94,302.79
1741,901,16,3,2352.78,7.7,1141.59
1742,901,31,1,2700.0,6.94,2500.0
1743,902,2,2,344.87,12.17,214.37
1744,902,6,2,4524.34,6.04,2423.6
1745,903,31,3,2700.0,21.8,2500.0
1746,904,6,3,4524.34,0.28,2423.6
1747,905,29,1,2293.25,5.42,1316.03
1748,905,12,1,1088.03,10.93,682.84
1749,905,15,1,2079.21,1.72,1257.62
1750,906,11,1,3625.98,25.29,1795.44
1751,906,5,1,3775.0,38.14,1745.57
1752,907,24,3,3013.98,28.04,1731.5
1753,907,12,1,1088.03,38.38,682.84
1754,908,4,2,2911.73,27.29,1620.58
1755,909,24,3,3013.98,6.39,1731.5
1756,910,3,1,3011.45,41.71,2079.85
1757,910,31,2,2700.0,32.83,2500.0
1758,910,26,3,491.47,34.2,302.79
1759,911,26,2,491.47,22.81,302.79
1760,911,31,2,2700.0,2.41,2500.0
1761,911,24,2,3013.98,1.81,1731.5
1762,911,25,2,1405.94,10.07,683.23
1763,912,10,2,1456.11,1.95,736.49
1764,912,16,1,2352.78,2.7,1141.59
1765,913,24,1,3013.98,15.39,1731.5
1766,913,16,1,2352.78,0.89,1141.59
1767,914,5,3,3775.0,6.06,1745.57
1768,914,31,1,2700.0,15.2,2500.0
1769,914,20,3,1292.37,0.03,671.68
1770,915,29,2,2293.25,12.4,1316.03
1771,915,21,2,2309.06,10.15,1257.12
1772,916,3,3,3011.45,22.19,2079.85
1773,916,5,1,3775.0,10.99,1745.57
1774,917,31,1,2700.0,1.85,2500.0
1775,918,9,1,3032.25,11.71,1837.78
1776,919,14,1,3101.56,41.85,1653.99
1777,919,31,1,2700.0,29.51,2500.0
1778,919,5,1,3775.0,32.96,1745.57
1779,920,22,3,1824.54,12.55,1243.57
1780,920,17,3,1223.23,21.64,641.7
1781,920,21,3,2309.06,2.0,1257.12
1782,921,28,2,5083.77,5.98,2896.91
1783,922,31,3,2700.0,7.41,2500.0
1784,922,10,3,1456.11,7.53,736.49
1785,924,31,3,2700.0,2.32,2500.0
1786,925,2,2,344.87,10.35,214.37
1787,926,11,2,3625.98,1.79,1795.44
1788,927,31,3,2700.0,0.45,2500.0
1789,928,31,1,2700.0,1.41,2500.0
1790,928,24,3,3013.98,12.0,1731.5
1791,929,6,1,4524.34,2.46,2423.6
1792,930,19,3,1579.21,39.23,1042.58
1793,931,17,1,1223.23,20.29,641.7
1794,931,19,1,1579.21,12.56,1042.58
1795,932,26,2,491.47,38.72,302.79
1796,933,10,3,1456.11,0.11,736.49
1797,934,31,3,2700.0,0.85,2500.0
1798,934,21,3,2309.06,7.16,1257.12
1799,935,20,3,1292.37,7.69,671.68
1800,935,24,1,3013.98,10.57,1731.5
1801,935,31,1,2700.0,6.17,2500.0
1802,935,30,3,2120.42,12.35,1542.79
1803,936,28,3,5083.77,12.87,2896.91
1804,936,12,1,1088.03,2.86,682.84
1805,936,22,1,1824.54,2.65,1243.57
1806,937,3,1,3011.45,12.13,2079.85
1807,937,24,2,3013.98,0.31,1731.5
1808,937,10,2,1456.11,20.82,736.49
1809,938,19,3,1579.21,15.13,1042.58
1810,939,15,2,2079.21,6.35,1257.62
1811,939,3,1,3011.45,6.18,2079.85
1812,940,1,2,457.62,2.88,341.45
1813,940,18,3,5069.09,22.82,2768.25
1814,941,14,3,3101.56,20.86,1653.99
1815,942,13,1,903.79,10.24,474.77
1816,942,31,1,2700.0,0.39,2500.0
1817,942,17,1,1223.23,7.02,641.7
1818,942,28,1,5083.77,1.08,2896.91
1819,943,5,1,3775.0,2.62,1745.57
1820,943,1,1,457.62,2.34,341.45
1821,943,18,1,5069.09,2.29,2768.25
1822,944,18,1,5069.09,12.37,2768.25
1823,944,25,1,1405.94,22.83,683.23
1824,945,31,2,2700.0,1.57,2500.0
1825,946,31,2,2700.0,10.31,2500.0
1826,946,26,1,491.47,0.57,302.79
1827,947,31,3,2700.0,7.5,2500.0
1828,947,30,2,2120.42,11.93,1542.79
1829,947,3,1,3011.45,15.56,2079.85
1830,948,27,3,2259.37,2.91,1531.14
1831,948,6,1,4524.34,1.78,2423.6
1832,949,22,1,1824.54,2.36,1243.57
1833,949,16,2,2352.78,22.47,1141.59
1834,950,9,3,3032.25,7.45,1837.78
1835,950,18,2,5069.09,12.94,2768.25
1836,951,27,1,2259.37,2.94,1531.14
1837,951,6,1,4524.34,21.81,2423.6
1838,952,21,1,2309.06,1.73,1257.12
1839,952,6,1,4524.34,0.83,2423.6
1840,953,20,3,1292.37,5.3,671.68
1841,953,3,2,3011.45,10.28,2079.85
1842,953,4,1,2911.73,0.28,1620.58
1843,954,24,2,3013.98,20.32,1731.5
1844,955,7,3,3336.23,1.41,1975.36
1845,956,27,1,2259.37,36.58,1531.14
1846,956,13,2,903.79,34.31,474.77
1847,956,31,1,2700.0,35.43,2500.0
1848,957,19,2,1579.21,6.85,1042.58
1849,957,27,2,2259.37,15.0,1531.14
1850,957,31,3,2700.0,7.24,2500.0
1851,958,16,1,2352.78,37.09,1141.59
1852,958,5,3,3775.0,31.71,1745.57
1853,958,18,1,5069.09,34.77,2768.25
1854,959,22,1,1824.54,15.43,1243.57
1855,960,29,3,2293.25,7.57,1316.03
1856,961,16,2,2352.78,17.85,1141.59
1857,962,4,1,2911.73,16.57,1620.58
1858,962,8,2,4716.54,0.85,2251.56
1859,963,31,2,2700.0,10.91,2500.0
1860,963,13,3,903.79,7.52,474.77
1861,963,18,1,5069.09,15.66,2768.25
1862,964,10,1,1456.11,7.16,736.49
1863,965,26,1,491.47,1.7,302.79
1864,967,21,3,2309.06,21.26,1257.12
1865,968,31,2,2700.0,10.75,2500.0
1866,969,23,1,3998.97,11.42,2126.28
1867,969,16,2,2352.78,2.57,1141.59
1868,970,31,3,2700.0,0.69,2500.0
1869,970,14,2,3101.56,11.6,1653.99
1870,970,7,3,3336.23,21.32,1975.36
1871,971,31,1,2700.0,10.36,2500.0
1872,972,8,1,4716.54,7.37,2251.56
1873,972,16,1,2352.78,17.07,1141.59
1874,973,31,2,2700.0,38.89,2500.0
1875,973,27,2,2259.37,26.7,1531.14
1876,973,15,3,2079.21,29.72,1257.62
1877,973,23,2,3998.97,37.81,2126.28
1878,974,2,3,344.87,29.68,214.37
1879,975,13,1,903.79,28.36,474.77
1880,976,9,1,3032.25,2.18,1837.78
1881,976,24,3,3013.98,7.5,1731.5
1882,977,1,1,457.62,31.37,341.45
1883,978,31,1,2700.0,28.6,2500.0
1884,979,11,2,3625.98,22.14,1795.44
1885,980,14,2,3101.56,10.52,1653.99
1886,980,29,2,2293.25,10.78,1316.03
1887,980,2,1,344.87,10.89,214.37
1888,981,9,1,3032.25,7.21,1837.78
1889,982,9,1,3032.25,20.54,1837.78
1890,983,16,3,2352.78,20.25,1141.59
