order_id,customer_id,store_id,payment_id,order_date
1761,315,2,1761,2024-10-25
1762,290,8,1762,2026-01-13
1763,91,1,1763,2025-01-13
1764,285,1,1764,2025-04-07
1765,25,5,1765,2024-09-09
1766,341,3,1766,2025-12-02
1767,126,5,1767,2025-09-20
1768,275,3,1768,2025-09-06
1769,351,2,1769,2026-07-21
1770,378,7,1770,2026-05-08
1771,132,2,1771,2024-10-22
1772,15,6,1772,2024-12-16
1773,191,2,1773,2024-12-22
1774,216,8,1774,2025-01-24
1775,60,7,1775,2025-01-23
1776,392,7,1776,2025-11-26
1777,51,4,1777,2026-03-12
1778,155,5,1778,2025-10-06
1779,351,5,1779,2025-02-26
1780,129,7,1780,2025-07-18
1781,250,4,1781,2025-10-17
1782,362,2,1782,2026-07-10
1783,144,2,1783,2024-10-15
1784,232,3,1784,2025-01-10
1785,45,2,1785,2025-12-02
1786,30,6,1786,2025-02-13
1787,172,7,1787,2025-08-31
1788,188,6,1788,2025-12-04
1789,86,1,1789,2024-12-26
1790,124,2,1790,2025-12-26
1791,175,7,1791,2025-04-29
1792,36,3,1792,2025-07-28
1793,92,2,1793,2026-08-22
1794,27,4,1794,2024-09-09
1795,236,8,1795,2026-06-14
1796,241,4,1796,2025-11-14
1797,362,5,1797,2024-09-12
1798,139,2,1798,2026-08-06
1799,159,5,1799,2025-06-02
1800,180,2,1800,2024-12-30
1801,99,8,1801,2024-10-10
1802,39,2,1802,2024-09-28
1803,296,3,1803,2024-10-07
1804,299,7,1804,2026-05-08
1805,292,5,1805,2024-12-05
1806,98,4,1806,2025-07-05
1807,398,6,1807,2025-06-22
1808,12,6,1808,2025-02-15
1809,308,2,1809,2025-12-26
1810,282,8,1810,2025-04-06
1811,133,8,1811,2024-09-17
1812,134,8,1812,2024-12-15
1813,259,7,1813,2024-09-21
1814,356,4,1814,2025-09-12
1815,288,7,1815,2024-11-13
1816,155,2,1816,2026-06-07
1817,209,1,1817,2026-07-20
1818,44,1,1818,2024-11-21
1819,258,6,1819,2025-01-29
1820,213,3,1820,2024-10-23
1821,78,4,1821,2025-04-16
1822,183,8,1822,2025-12-17
1823,228,6,1823,2026-08-15
1824,71,6,1824,2025-03-14
1825,216,8,1825,2025-08-30
1826,302,1,1826,2024-10-04
1827,176,3,1827,2025-03-25
1828,344,1,1828,2024-10-08
1829,40,2,1829,2026-05-08
1830,374,5,1830,2025-12-26
1831,144,8,1831,2026-04-21
1832,176,6,1832,2024-09-18
1833,80,2,1833,2025-05-18
1834,249,5,1834,2025-12-06
1835,257,6,1835,2025-02-19
1836,383,3,1836,2025-04-20
1837,255,8,1837,2025-07-07
1838,346,4,1838,2024-09-09
1839,270,6,1839,2026-06-16
1840,57,7,1840,2025-12-16
1841,101,2,1841,2025-05-23
1842,312,6,1842,2026-04-12
1843,28,2,1843,2025-07-26
1844,273,2,1844,2026-07-20
1845,394,6,1845,2025-07-25
1846,51,3,1846,2025-10-22
1847,53,1,1847,2025-11-04
1848,258,3,1848,2025-02-03
1849,183,7,1849,2025-02-22
1850,294,2,1850,2024-09-04
1851,16,1,1851,2026-06-23
1852,63,3,1852,2026-05-18
1853,170,1,1853,2026-08-25
1854,43,6,1854,2025-11-21
1855,357,4,1855,2024-11-15
1856,51,4,1856,2026-03-24
1857,229,2,1857,2026-04-15
1858,370,5,1858,2026-02-16
1859,375,1,1859,2025-09-06
1860,289,6,1860,2025-04-15
1861,86,6,1861,2026-07-12
1862,219,5,1862,2026-07-30
1863,113,8,1863,2025-06-03
1864,177,6,1864,2026-05-08
1865,141,8,1865,2025-06-11
1866,172,4,1866,2025-06-02
1867,307,7,1867,2025-05-02
1868,259,3,1868,2024-11-02
1869,89,5,1869,2025-01-27
1870,43,1,1870,2025-06-09
1871,171,4,1871,2025-11-24
1872,205,7,1872,2026-01-11
1873,137,7,1873,2026-06-11
1874,203,5,1874,2026-06-02
1875,179,7,1875,2025-11-30
1876,46,3,1876,2025-10-01
1877,229,1,1877,2026-01-06
1878,248,6,1878,2025-09-15
1879,310,3,1879,2025-08-14
1880,140,8,1880,2025-11-30
1881,363,4,1881,2026-06-16
1882,53,6,1882,2025-10-26
1883,356,4,1883,2025-07-03
1884,237,8,1884,2025-04-23
1885,173,7,1885,2025-05-19
1886,159,2,1886,2025-07-30
1887,397,6,1887,2026-01-11
1888,272,5,1888,2026-06-06
1889,377,5,1889,2025-11-29
1890,253,8,1890,2026-08-12
1891,365,4,1891,2026-01-25
1892,179,1,1892,2026-07-07
1893,331,5,1893,2026-04-12
1894,187,4,1894,2026-07-13
1895,24,8,1895,2024-10-30
1896,44,4,1896,2025-04-25
1897,310,8,1897,2025-07-15
1898,33,5,1898,2026-02-15
1899,345,4,1899,2025-09-08
1900,374,8,1900,2026-04-29
1901,136,3,1901,2025-07-28
1902,157,7,1902,2025-07-24
1903,57,2,1903,2026-08-06
1904,330,2,1904,2026-08-08
1905,275,5,1905,2026-01-22
1906,125,4,1906,2025-05-07
1907,247,7,1907,2025-06-26
1908,223,2,1908,2026-03-11
1909,49,8,1909,2025-01-29
1910,200,4,1910,2024-10-16
1911,129,1,1911,2026-04-02
1912,204,3,1912,2026-04-17
1913,327,7,1913,2025-01-20
1914,293,1,1914,2026-03-18
1915,186,8,1915,2025-05-04
1916,396,6,1916,2025-01-04
1917,279,4,1917,2025-03-13
1918,42,8,1918,2026-08-18
1919,30,5,1919,2024-11-15
1920,107,4,1920,2025-12-03
1921,347,4,1921,2024-11-21
1922,387,8,1922,2025-05-29
1923,23,5,1923,2026-08-19
1924,54,2,1924,2024-10-23
1925,296,4,1925,2025-07-01
1926,6,7,1926,2025-09-24
1927,192,8,1927,2024-10-12
1928,240,3,1928,2025-11-29
1929,119,4,1929,2026-08-02
1930,195,1,1930,2025-10-16
1931,98,6,1931,2025-11-23
1932,196,5,1932,2025-05-18
1933,160,3,1933,2026-02-25
1934,16,8,1934,2026-03-25
1935,48,6,1935,2026-03-28
1936,359,2,1936,2025-05-16
1937,5,4,1937,2025-03-19
1938,82,1,1938,2024-11-24
1939,138,7,1939,2025-04-27
1940,97,4,1940,2024-09-14
1941,274,1,1941,2025-11-11
1942,206,8,1942,2024-11-17
1943,67,6,1943,2024-11-15
1944,370,6,1944,2025-01-08
1945,102,8,1945,2026-04-23
1946,10,8,1946,2025-08-09
1947,67,6,1947,2026-05-09
1948,385,5,1948,2025-07-02
1949,116,5,1949,2026-03-01
1950,215,1,1950,2026-06-04
1951,134,3,1951,2024-10-04
1952,323,1,1952,2024-12-12
1953,236,3,1953,2025-03-06
1954,268,5,1954,2025-01-07
1955,140,8,1955,2025-07-11
1956,351,7,1956,2026-08-12
1957,84,5,1957,2025-12-21
1958,289,1,1958,2026-04-12
1959,64,7,1959,2026-05-28
1960,142,6,1960,2025-04-06
1961,247,4,1961,2025-06-11
1962,217,5,1962,2024-12-13
1963,276,6,1963,2025-03-15
1964,68,6,1964,2024-12-08
1965,78,5,1965,2025-08-16
1966,19,8,1966,2026-02-12
1967,355,8,1967,2025-07-19
1968,221,2,1968,2024-10-09
1969,79,1,1969,2025-07-19
1970,217,1,1970,2026-01-31
1971,201,2,1971,2025-10-01
1972,196,6,1972,2025-10-15
1973,80,8,1973,2025-02-08
1974,205,8,1974,2026-02-15
1975,195,7,1975,2025-12-05
1976,156,6,1976,2025-11-16
1977,336,8,1977,2025-04-03
1978,178,7,1978,2025-08-06
1979,103,2,1979,2025-09-23
1980,192,5,1980,2025-08-12
1981,382,1,1981,2026-07-14
1982,110,1,1982,2025-03-27
1983,150,4,1983,2025-07-18
1984,355,4,1984,2025-09-03
1985,147,1,1985,2025-09-17
1986,93,4,1986,2026-04-17
1987,214,2,1987,2025-08-01
1988,133,3,1988,2025-05-16
1989,57,1,1989,2026-08-14
1990,136,8,1990,2024-12-04
1991,109,5,1991,2024-11-04
1992,265,2,1992,2024-12-23
1993,198,8,1993,2024-12-12
1994,14,4,1994,2025-04-08
1995,202,5,1995,2024-12-01
1996,19,2,1996,2024-09-28
1997,267,7,1997,2025-12-20
1998,36,8,1998,2024-09-13
1999,234,8,1999,2024-09-05
2000,53,2,2000,2024-11-15
